"RegionID","RegionName","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01"
395087,"Seymour, IN",566,66900,68700,69900,70100,70200,70600,71100,71400,71700,72800,73800,74300,74500,74500,74600,74900,75400,75700,76100,76600,77000,77300,77900,78800,79500,80100,80400,80800,81100,81000,81000,80900,80800,81000,81500,81500,81200,81200,81500,81800,81600,81100,80600,80300,80300,80700,81400,81900,82400,82900,83400,83700,84300,85000,85700,86100,86400,86900,87300,88100,89800,92000,93700,94100,93200,92100,91500,92000,92900,93300,93300,93700,93800,93500,92600,91900,92000,92500,92600,92900,93200,93600,94400,94400,93500,92000,91000,90100,89200,88700,88500,88400,88400,89300,89900,90100,90500,90800,90900,92400,95900,99800,103100,105500,106900,107000,107600,107900,107800,108100,108800,109500,110600,111700,111300,110600,109300,106800,103300,100900,99000,97800,98200,98500,96700,94800,94100,93600,93300,94000,95400,96700,97600,98500,98900,98800,98900,98900,98600,98600,99100,99600,100100,100400,101200,102000,102500,102600,102000,101100,100200,99400,98800,98300,97800,97200,96400,95500,94800,94600,94300,93700,93000,92700,93500,94700,95000,95000,95800,96300,96100,95700,95700,95800,96200,96500,96300,96200,96400,96500,96000,95800,95700,95400,94800,94500,94500,94500,94400,93900,93400,93300,93500,93400,93200,93500,94000,94400,94800,94500,93600,93500,94300,94900,94700,94500,94300,94500,95000,95500,95900,96400,96100,95100,94600,95700,97900,100000,101300,102300,103300,105000,106800,108100,108700,109100,109200,110000,111300,112700,113700,114000,113900,113800,113700,113800,113900,114200,114600,113400,110200,107300,106400,106200,106200,106000,105700,105700,107200,109800,111200,110800,110500,110800,110500,110000,110000,110300,110600,111200,112000,112500
395228,"Willmar, MN",567,96200,95300,94300,93800,92700,91400,90200,88600,88400,90200,91700,91600,91600,92900,95400,98500,100500,101000,100500,100100,100200,101000,101800,102700,103700,104500,105000,105400,106100,106100,104900,102700,100300,99100,99300,100400,102100,103700,104600,106500,108500,111300,117200,124200,127000,126400,127200,129900,131700,131600,129400,125900,122600,119800,116000,111000,106500,103100,99500,96400,93800,91500,90000,88900,89000,90500,91800,93400,96100,98100,100700,102000,101700,102200,104100,106100,108300,109600,110300,111200,112400,114000,115300,115800,116400,117300,118400,119400,120300,121300,122400,124200,125800,127100,128500,131100,134300,138300,141400,143100,144400,145900,147600,149000,150800,153100,154200,154500,155600,156600,157000,156700,154600,151200,150900,154000,158500,160100,159600,159200,158700,156300,154900,156500,159400,162800,163900,161400,158700,158500,158000,157200,157500,158500,159300,159500,159000,158400,157600,156600,157000,159300,162200,164600,165500,165300,165400,165000,163800,162900,162300,161800,162200,163500,164200,163400,162800,162000,160800,159500,160000,161900,163500,165200,161000,153100,148900,149500,149300,149300,148500,146600,144700,143100,142300,142100,142000,141000,139900,139000,138300,137800,138200,141000,144700,146800,146200,144100,142400,142000,141500,140600,140600,142000,144000,144800,143600,142700,143000,143100,143600,144700,146200,147300,148300,148100,147500,147100,147700,147800,147600,147300,148400,150200,150900,150300,149800,150000,149900,150400,150900,151100,151400,152800,153800,154200,154000,153200,151800,149900,148400,148000,148000,148200,148900,149600,150900,152200,153000,154000,156400,159500,161800,160000,155600,151900,150100,150200,152200,154600,156900,159100,160400,160000,159300,159400,160400,161700,163000,163800,165600,168200
394349,"Auburn, IN",568,74500,76400,77500,77900,78900,80500,81900,82600,83000,83500,84200,84600,84100,83800,83900,84000,83600,83600,84100,84700,84900,85000,85700,86700,87600,88500,89200,89300,89300,89200,89200,89000,89200,89800,90300,90100,89800,89900,90300,91100,91900,92000,91500,91900,93300,94800,95100,94900,95000,95100,94800,95000,95400,95300,95300,95900,97300,98400,99200,100000,101100,102500,103300,102700,101400,101000,101400,101400,100700,100400,100700,100500,99900,99100,98600,98400,98900,99600,100000,100000,99400,99100,100000,101800,102600,101500,100000,99800,100700,102200,103600,104500,105000,105300,105200,104900,104500,104800,106300,107600,108200,108900,110000,110600,110200,109700,110200,111200,112400,113400,114800,116400,116700,114900,112600,112200,113300,114200,114000,113100,112500,112500,113200,114000,114700,115200,115300,114800,113800,112400,110300,108700,108600,109100,107800,105600,104600,104700,104800,104600,104900,105400,105500,105500,105500,105800,106600,106800,106000,104800,103800,102800,101800,101100,100600,99800,98600,97300,96200,95600,95200,95000,95800,96900,97600,98100,99200,100400,101500,102100,102200,102400,102700,102500,101800,101000,100600,100200,100100,100100,99400,98700,99200,100500,101200,101800,102000,102300,102900,103800,104200,104400,104300,103700,102900,102600,102900,103700,104600,105500,106000,106100,106100,106500,107600,109700,111000,110800,110300,109900,109700,109600,108800,108300,108500,109000,109400,109300,109400,110000,111200,112200,112800,113200,113700,115200,117200,118600,119500,119800,119200,118400,118000,118300,118000,116100,113600,112600,112200,112300,112700,113600,114100,114400,114500,114300,114500,116300,119200,120400,119100,117200,116200,116200,116500,116800,117300,118300,119100,120300,122000,123100
394961,"Paragould, AR",569,58600,58900,59200,59300,59400,59400,59000,58700,58700,59100,59000,59000,59700,60900,61600,61700,62200,63200,63900,64100,64400,65100,66100,67600,68800,69800,71400,73100,73400,74000,74900,74500,73700,74000,74600,74100,73400,73100,73300,74400,76200,76700,76200,77300,79300,80400,79800,78400,76800,75300,74100,73700,73100,72300,72100,72100,71900,72100,73300,74800,75300,74900,74000,73200,72800,72700,72400,72900,73100,72400,71800,71600,71200,71200,71900,72700,72900,73000,72600,71900,71300,71400,71200,71100,71900,73100,73500,72800,72200,72300,73100,73400,73300,73100,73300,74000,74700,74600,74300,74200,74300,74300,74600,75000,75100,74800,74800,74700,74800,75200,75700,76100,76600,77100,78000,78900,79700,80200,80300,80200,80100,80000,80200,80500,80700,81000,80700,80200,80000,79900,79800,79900,80200,80400,80500,80700,80900,80900,80900,81200,81400,81400,81400,81600,81700,81700,82000,82700,83400,84000,84600,85100,85300,85400,85600,85900,86300,86600,86700,86400,86200,86200,86000,85400,86400,88400,89600,89300,88900,88600,87700,86800,85600,84300,83100,81900,80500,79400,79100,79000,79000,79400,80700,82300,84200,86400,88800,91600,94500,97300,100300,103500,106000,107200,107800,107400,106400,104800,102800,100500,97800,94700,91700,89300,87600,86400,85400,84500,84100,84400,85000,85500,86600,88000,88800,89300,89800,89900,89900,90100,90200,90600,91200,91300,90400,89300,89000,89000,89100,89600,90500,91500,92500,93500,94400,95300,96200,97000,98000,98900,99700,100400,101300,103000,104000,103000,102000,103000,103900,103900,103100,102200,101800,102400,102300,101600,101800,102800,103400,103400,103100,102900
394779,"Lawrenceburg, TN",570,55600,56300,57600,58600,59400,59900,60200,60300,60800,61200,61000,61000,61300,61600,61900,62300,62800,63400,63700,63900,64000,64500,65000,65500,65900,66400,66900,67100,67000,66900,67200,67200,67100,67400,68400,69000,68900,68800,68900,68400,68100,68200,68400,68700,68800,68500,68200,68200,68600,68700,68700,68900,68800,68300,68100,68100,68200,68400,68900,69300,69600,70200,70700,70700,71300,72500,73200,73600,73700,73500,73800,74200,74100,73700,73500,73600,73500,73300,73100,73000,73400,73900,73700,73500,73900,73900,73600,74400,74800,74400,74200,74600,74800,74900,75100,75600,76300,77000,77000,76600,77100,77900,78700,79100,79200,79500,80100,80400,80200,80100,79800,79200,78700,78600,78600,78600,78200,77500,76800,76600,76600,77000,77800,78700,79200,79600,80400,81000,82300,84000,85000,84700,84600,84900,85800,86500,86800,86900,86700,86300,86200,86600,87000,87400,87400,86700,85800,85200,84800,84400,84200,84100,83900,83500,83300,83100,83000,82900,82500,81900,81400,80800,79800,79100,77600,75200,73400,73300,72900,72100,71600,72300,72800,72500,71900,71500,71700,72200,71600,70200,69600,69800,69500,68600,68100,68400,69100,69300,69300,70000,71200,72100,72500,73500,74600,74600,74100,74200,74400,74600,75000,75400,75800,76300,77000,77400,77700,78300,79400,79400,78500,78300,79400,80400,81200,82000,82400,81600,80500,79700,79000,79100,80300,81300,80900,79900,79100,78300,77900,78200,79100,80000,81100,82000,82700,82800,82500,82800,83800,85100,86000,86400,87000,88200,89100,89200,89300,89800,90500,91000,90900,90700,90500,91200,92200,92700,92700,93000,93600,94200,94800,95300
394891,"Mountain Home, AR",571,76100,76100,76700,77500,77800,78000,78000,77900,77900,77900,78000,78300,78900,79200,79100,78700,78200,77600,77400,77500,78000,78500,78500,78300,77900,77800,78000,78500,79200,79800,80100,80400,80400,80100,79800,79700,79700,79900,80200,80100,80000,80200,80600,81100,81700,82500,83200,83700,84000,84400,84700,84500,83900,83500,83300,83300,83300,83200,83100,83300,83600,84500,85100,85500,86300,86800,86600,86200,86400,86600,86900,87400,87200,85400,83600,82700,82300,81900,82100,82600,82900,82900,83100,84100,85400,86500,87200,87500,87600,88300,89200,89300,88800,88800,89000,89100,89000,89300,89900,91100,92300,93500,94700,96300,98000,99900,101800,103500,104800,105800,106400,106900,107700,108600,109700,110700,111600,112900,114300,115100,115800,117200,119900,122700,124900,125400,124800,124400,124500,124500,123700,123200,123000,123000,122200,121700,121800,122200,122400,122400,121400,118900,116600,115000,114400,115000,115900,115800,115700,115900,116100,116400,116300,116500,117000,117700,117800,117500,117500,117600,117700,117600,117600,117200,118800,121800,123400,123000,122600,122400,122100,121500,120500,119900,119300,119400,119500,119200,118800,119200,119400,118500,117800,117400,116100,114400,114000,114300,114300,113900,113600,113100,112400,111900,110900,109900,109400,109500,109300,109000,108800,108700,108700,109200,110300,111600,112800,113800,114700,115600,116700,117400,116900,115700,114500,114200,114200,114000,113500,113200,113100,113000,112300,111200,109800,109100,109300,110000,110500,111200,111900,112700,113900,115300,116600,118100,119300,119400,119100,118900,118700,118500,118000,117300,117000,116700,115800,114500,114600,116600,119000,120300,121100,121500,122200,123400,124500,125300,125800,125800,125800,125900
394448,"Cedartown, GA",572,63200,63700,63000,61200,58900,57100,55500,54200,52800,51400,50200,48900,48200,47900,47600,47600,48200,49200,50100,51200,53000,55400,57600,59500,61300,62600,63500,64400,65400,66100,66800,67200,66700,66100,65900,65500,64600,63900,64100,64300,64700,65400,65800,66100,66800,67700,68700,69600,70200,70400,70800,71300,71800,72100,72700,73600,74500,75500,76400,77100,77600,78000,78900,80200,80800,81200,81300,80800,79900,79100,78100,77000,76600,76700,76400,76000,76100,76500,76800,77000,76900,77000,77700,78900,79900,80600,81700,82700,82900,83200,84000,84700,85200,85800,86000,85000,83600,82700,82100,82000,82300,82300,82000,82000,82300,82600,83100,83800,84600,85600,86700,87500,88000,88600,89300,90000,90600,91500,92100,92100,92000,92400,92700,92900,93100,93500,93400,93500,95000,96800,97400,98000,98600,98200,97800,97700,96600,95400,95200,95200,95000,95700,96900,96900,96800,96400,94500,92400,91500,90900,90300,89400,89000,88900,88300,87000,85800,84900,84500,84300,84500,84900,85400,86600,84600,79700,77100,78700,80400,81800,82000,81100,79700,78100,75800,73000,70900,69300,67300,65000,63600,62700,61800,61400,61400,61100,60100,58900,58400,58500,58800,58900,58800,58400,58300,58500,58800,59100,59700,60500,61400,62900,64100,64000,62800,61700,61500,61800,61700,61400,61400,61500,62200,63300,64100,64600,65100,65500,65800,66300,67000,67800,68700,69900,71100,71700,72100,72800,73700,75000,76200,76400,75800,76700,78600,79900,80500,81100,80900,80600,80400,80600,81500,82600,83700,84400,84300,83600,83900,85100,86100,86400,87000,87300,87200,87100,87400,87400,87500,88000,87500,86200
753913,"Port Clinton, OH",573,91400,90600,89700,90000,90600,91300,91900,92700,93700,94400,94800,95300,96200,97500,98700,99100,99300,99600,100400,101000,101600,101900,102400,103500,104600,104500,104300,104200,103800,103400,103600,104300,105200,106100,106700,106600,106600,107200,108400,109500,110700,111800,112800,113600,114200,115200,116600,117600,117900,118200,118800,119400,119700,120100,120700,121500,121800,121700,121500,121000,120800,121400,121600,121300,121000,120600,119600,118700,118100,118100,118800,120100,121400,121900,122000,122600,123800,125000,126200,127500,128800,129800,130400,131100,132100,134000,135600,136000,135900,136600,137600,137800,138200,138500,137700,136100,135100,134800,135100,135900,136900,137000,136100,135100,134400,133800,134100,134900,135700,136300,137300,138000,138600,139600,141000,142200,143600,145400,147100,149500,150800,150700,150500,150800,150100,148300,146200,144800,143900,143300,142100,141200,141200,141400,140600,140200,140400,140700,141300,141900,141500,140200,139200,137400,134700,132000,130000,128200,127200,126700,126300,126000,125800,125500,125100,125000,125000,125100,124900,124200,123200,122500,122200,121900,121400,120900,121100,121200,120800,120500,120300,119900,120300,120900,121200,121200,121100,120800,120700,120400,120200,120200,120400,120400,119900,119100,118600,118200,118100,117800,117700,117700,117700,117500,117600,118000,117600,116800,116100,115800,116300,117600,117800,117400,117700,118600,119300,120100,120500,121600,123000,123600,123500,124100,125000,125600,125200,124800,125200,125900,127300,128400,127800,126400,125500,124400,123700,124300,126000,127500,127900,127600,127600,128300,129100,129700,130300,131000,131700,132600,133700,134800,135600,136100,136400,136600,136600,136600,137700,138600,138200,136700,135400,134500,134500,134900,135200,135100,136600,139100,140300,139800
394558,"El Campo, TX",574,116000,116000,116000,116000,115900,115900,116000,116000,115900,115900,116000,116000,116000,116000,116000,116000,115900,115900,116000,116000,115900,115900,116000,116000,116000,116000,116000,116000,115900,116000,116000,116000,115900,115900,115900,116000,116000,116000,116000,115900,115900,116000,116000,116000,115900,115900,115900,116000,116000,116000,116000,116000,116000,116000,116000,116000,115900,115900,115900,116000,116000,115900,115900,115900,115900,116000,116000,116000,115900,115900,115900,116000,116000,116000,116000,116000,116000,116000,116000,116000,116000,115900,115900,115900,115900,116000,116000,116000,116000,116000,116000,116000,115900,115900,115900,115900,116000,116000,116000,116000,116000,116000,116000,116000,115900,115900,115900,116000,116000,116000,115900,116000,115900,115800,115900,115900,115900,115900,116000,116200,116100,116000,115900,115900,115900,115700,115800,115800,115800,115900,116200,116400,116300,115900,115700,115900,115800,115600,115800,115700,116300,117300,117800,117500,117000,116200,116100,116300,116200,116000,116200,116400,116300,116500,117100,117400,117000,116200,115900,116100,116100,115900,116100,116700,115500,112900,110100,107800,106900,107800,107200,105400,105700,106100,102900,99400,98100,97000,95300,94900,95100,95000,93800,91800,89300,87700,87400,87800,87900,87800,87500,86600,85700,85100,84900,84900,84700,84500,84600,85000,85400,86100,86900,87500,87600,87300,87500,87800,87800,87900,88600,89300,90200,91300,92100,92700,93600,94200,95300,96800,98100,98900,99900,100000,98900,97800,98800,101300,103300,104600,106300,107600,108200,108600,109000,109200,109600,110100,110600,110900,111100,110900,111300,112900,114700,116000,117500,119100,120600,122300,123600,124000,124600,125700,126300,126700,127500,128300,128900,129000,129200,129800
394876,"Montrose, CO",575,103900,106400,107300,107000,107700,108700,109100,109400,109600,109900,110700,111200,112000,113100,114400,116000,117400,117900,118400,118200,118100,119100,120500,120800,120800,120500,120100,120300,121000,121300,121300,121000,121000,121900,123800,125000,125500,126000,126700,127200,127800,128400,128500,128700,129500,130500,131600,132500,132500,132300,132000,131700,131500,132600,134000,135800,137200,137500,136300,136100,136700,137600,137900,138600,139600,140400,141100,141300,141800,142700,144300,146300,147900,148500,149700,151000,150900,152300,154600,157100,158600,159300,158500,157500,156800,157200,158600,160500,162400,162100,162200,163500,164600,165300,166400,167200,168100,169500,170800,171600,171900,171800,171700,171400,171500,172300,174000,175900,177800,179400,180800,182300,184500,187200,189700,191300,192400,193600,195200,196800,197900,198600,199100,200300,201800,202600,202700,202600,202600,202500,202600,203300,204700,205600,206200,206200,206800,208500,210700,213800,218200,222200,224100,224900,226200,228800,229900,228700,226600,224800,223100,221300,219100,217000,215400,213800,212400,210700,209400,208800,207800,205400,202800,200400,199000,198500,198100,196800,194700,192200,190400,188900,186700,184700,183500,181600,178900,176600,174800,172400,169700,167800,166100,165000,165500,166900,167100,167000,166600,166500,166600,167700,168300,167500,166600,166600,166400,166900,167900,169400,171000,171800,172400,173400,174500,175700,176600,177000,177200,176900,176100,175000,174100,173500,172800,172000,172000,172300,172700,173400,174300,175200,176600,178000,179300,180400,181600,182900,184700,186200,187500,188900,190400,191300,191800,192300,192900,193400,193800,194200,195200,196500,197800,199100,200400,201400,202700,203800,204900,206500,209000,212000,215600,218900,221100,222500,223800,224600,225600,227600,229300,229700
394567,"Ellensburg, WA",576,60500,60900,61400,62200,62600,62200,61200,60300,59900,60100,60400,60400,59600,59100,59600,60400,61100,62200,63500,64900,66600,68900,72300,76100,79900,83500,87500,91900,96500,101100,106300,112000,116900,120900,123200,124700,126800,129500,131900,132900,131500,129300,127900,127100,125700,124600,124000,123800,122700,121700,121200,121500,121900,122800,124600,126000,127300,129100,130900,132200,133600,134500,134700,135700,137500,138900,140400,142000,143400,144700,145300,144600,144700,145700,146600,146600,146400,146100,145500,144400,143100,142300,142900,144400,146000,147600,148900,149700,150700,152700,154800,156900,159500,161900,163100,163700,163700,163500,162300,160300,159000,158200,156400,155300,155500,156300,157200,158100,159300,160900,162200,164900,170200,176100,180600,184400,187900,191400,194800,197000,198100,200400,204700,209800,214100,216800,219400,222400,223800,223500,223500,224400,225800,226900,227900,228300,226600,224200,222900,221600,220800,220800,220500,220700,222400,223000,222400,222100,221500,220400,220100,220000,220300,220700,220800,220200,219100,217500,216300,215000,212800,210700,209300,208200,205500,202800,200800,200400,199300,198100,196500,195000,193800,193100,192100,190500,189200,188400,188600,189900,191600,193000,193400,191900,190500,190300,190400,190600,190800,190400,189500,187400,184000,180800,178500,176900,176100,175600,175100,174400,174100,173800,173300,172600,172700,174000,176000,178800,182000,184000,185100,186000,186600,187600,188500,189400,189800,189700,189400,190200,191100,191600,191900,192500,192800,193400,194700,196300,198100,199600,200400,201000,201700,202500,203200,204000,205000,206000,207100,208200,208400,208200,208400,209200,210500,211800,213200,215500,219200,223700,226800,229400,235700,241600,245600,247700,248500,248100,250700,254200,258500,261700
394715,"Jacksonville, IL",577,61600,61300,61000,60700,59800,59400,59600,59700,59100,58400,58200,58000,57600,57900,58900,58400,57800,57500,57500,57600,58000,57900,57900,58000,58400,59100,59100,59200,60600,62100,62100,61900,62500,63200,63800,65000,66100,66100,66300,66500,66300,65200,64300,64000,64000,63400,62000,60300,59000,58400,57900,57200,56400,55200,53500,51700,50600,50500,50600,50900,51000,50700,50500,51300,51900,52900,54200,55600,56900,58400,59800,60700,61700,63100,64400,65400,66700,68100,68700,68800,68700,68400,68000,68400,68900,68700,68300,68200,68000,67900,69700,72000,73000,73000,73600,74000,74200,74100,74200,74200,74100,74200,74100,73800,73700,74200,75000,75100,74900,75200,75400,75800,76300,76400,76500,76700,77000,77200,77000,76700,76800,76900,76800,76500,76100,75700,75200,74900,75100,75500,75400,74900,74700,75100,75600,76600,78100,79400,79800,79800,80000,80500,81600,82800,83600,84500,85800,86500,86400,86000,85900,85800,85800,85700,85400,85100,84800,84400,83300,81900,80700,80100,79500,78800,77900,76800,76400,76400,76200,75700,75200,74500,74000,73600,73500,73600,73600,73300,72700,72100,71600,71600,72300,73400,74100,74200,74400,74600,74400,74100,73900,73500,72900,72400,72200,71900,71500,71700,72200,72400,72400,72800,73300,74100,75100,75700,75900,76100,76500,76600,76400,76300,76600,77300,77900,78300,78800,79500,80200,80400,80300,79700,79600,79800,80200,80400,80300,80400,80400,79900,79300,79300,79900,80700,81100,81600,82500,83400,83700,84200,84800,84700,83600,82700,82900,83600,84100,84300,84000,83700,83400,83200,83200,83700,84700,85600,85900,85800,85900,86100,86300,86800
753916,"Sandpoint, ID",578,296500,296500,296500,296400,296400,296400,296400,296400,296400,296400,296500,296500,296500,296500,296500,296400,296400,296400,296400,296400,296400,296400,296500,296500,296500,296500,296500,296400,296400,296400,296400,296400,296400,296400,296500,296500,296500,296500,296500,296400,296400,296400,296400,296400,296400,296400,296500,296500,296500,296500,296500,296500,296400,296400,296400,296400,296400,296500,296500,296500,296500,296500,296500,296500,296400,296400,296400,296400,296400,296400,296500,296500,296500,296500,296500,296400,296400,296400,296400,296300,296300,296400,296500,296700,296700,296700,296600,296500,296400,296300,296100,296000,295900,296200,296600,296900,297000,297000,296900,296700,296500,296200,295900,295500,295400,295900,296600,297200,297400,297300,297200,296900,296500,296000,295700,295300,295100,295600,296600,297400,297700,297700,297500,297100,296400,295800,295400,295100,294800,295300,296600,297600,297900,298000,297800,297000,296200,295600,295200,295800,293400,285500,275700,268300,263400,260800,258700,256600,255400,255000,254800,254900,255000,255500,256600,257700,257800,257900,257200,256300,255200,254000,251900,249800,249300,249900,249000,246200,243500,239500,236900,235100,234200,233700,232800,229700,227600,226700,225500,224300,222500,218700,214800,213900,212900,210300,207700,206300,204100,201700,200100,199700,200800,203700,206500,207700,208000,207900,208200,207900,207500,207700,208400,209400,210200,211000,211900,212400,212300,212600,213100,213600,214900,217200,218900,219700,220100,220800,221000,220500,220600,222000,222700,222900,223500,224000,224300,224800,225200,226300,227900,228700,229700,231300,232100,232900,233800,234600,235600,237000,237700,238000,238000,237700,237800,238900,239700,240600,241900,243600,245000,245800,246300,247600,248500,249200,247800,242800,241900,244500,243900,241400
394449,"Celina, OH",579,83700,83600,83800,83900,84400,85300,86600,87100,88000,89300,90300,90600,90300,90300,90300,90600,90500,89900,89800,90500,90400,90000,90100,90500,90800,91000,90300,89500,89600,90800,91900,92300,93100,93800,93700,93700,95000,97000,99000,100000,99500,99100,99700,100800,101800,103100,104300,104600,104300,104300,104500,105300,105600,104800,103800,104200,105100,105900,106000,105900,105200,104500,104400,103900,104900,106700,106500,104600,103900,102800,101400,100900,100800,100600,101200,102800,103900,104200,104300,104500,104600,105500,107100,108800,109700,109900,109600,109500,109500,110000,111100,112700,114000,114400,114600,115000,115600,116200,116800,117000,116800,116000,115500,114500,112700,111500,110900,110500,111200,112800,113400,113100,113500,114400,115300,116800,118200,118800,119100,119100,119200,119400,119800,120100,119200,118400,118300,118400,118100,118200,118900,119900,120200,120100,120500,121500,123400,124800,124900,124800,124800,124900,125100,125000,123900,122200,120600,119600,118600,117800,117200,116900,116300,115300,114400,113800,113100,112400,111800,111700,111500,111100,110600,110200,111700,114400,115700,115000,115400,116000,115400,113800,112300,111500,111600,111400,110500,108900,107600,107200,108500,110300,112300,114300,116600,118600,120000,121900,124500,127500,130900,134300,136200,137800,141000,145300,148900,152600,156500,159300,161300,163500,166200,168800,171000,173100,175600,178600,181700,184600,186300,187800,188700,189900,190800,191000,190200,190100,189000,185700,181600,178000,175200,171900,167500,162200,157700,155100,152700,148800,144100,140600,138000,135200,132600,131400,131000,130800,130600,130500,130400,130600,131000,131900,132500,132700,133400,134600,135600,135600,136100,138000,141000,143400,145100,145200,145100,146000,147300,148000,148400,148800
394627,"Garden City, KS",580,70900,71500,71900,72800,73700,72600,71100,71000,71400,71300,71500,71600,70900,69300,69100,69700,69400,69000,69500,69400,69300,70000,71100,71500,71800,71600,70900,69900,70200,71000,71200,70900,70400,70200,71000,71600,71600,73400,76000,76900,77100,77600,77700,77500,77900,77900,77600,78000,78400,78500,78200,78000,78400,79200,79600,80000,80500,80800,81000,80900,81000,81600,82900,82900,80700,79100,80400,81900,82700,83900,85200,85800,86000,85700,84500,83600,83600,83200,81500,81100,82700,84000,83400,84200,85700,84900,83300,83700,84300,84600,84800,84700,84500,84800,85000,84700,84600,86000,87600,88900,90800,93200,94300,93700,91200,89300,89500,89700,89200,89600,90800,91500,91800,92400,93000,93400,93600,93200,92900,92500,91600,90600,90600,90900,91200,90900,90400,90100,90100,90600,92200,93800,93800,92900,92000,91500,90900,90700,91700,92600,92300,90700,88000,86700,88600,90300,90000,90500,92100,93200,94200,95000,95800,97000,98700,100500,101700,103100,104400,104100,103000,101900,101300,102700,107300,111400,111900,110000,109000,108600,108400,108100,108000,108100,108000,107600,106900,106400,106400,106800,106800,106800,107200,107400,107500,107800,108100,107900,107200,106600,106800,107300,107300,107400,108100,108800,109300,109700,109900,110200,110100,109600,109800,110300,110600,111100,111700,112500,113500,113600,113500,113900,114600,115400,116400,116900,116800,116800,117200,117700,118300,119200,119800,119900,120000,120400,121200,122200,122800,123400,124000,124500,124400,124300,124500,124600,124000,123900,124600,125600,126800,128200,129100,129900,131400,133300,133900,133400,133500,134000,134800,135900,136500,136600,136700,136900,137000,137200,138000,138300,138100,138300
